vocabulary,,voc_cmt,idx,similarity,pt,node_name,node_code
家用清洁卫生电器具配件,,1,89,0.835850562,36,节能清洁卫生电器,3602010406
清洁卫生电器具及配件制造,,1,89,0.835578992,36,节能清洁卫生电器,3602010406
节能环保清洁工程,,3,89,0.835336906,36,节能清洁卫生电器,3602010406
家用清洁卫生电器的生产,,1,89,0.835095292,36,节能清洁卫生电器,3602010406
家用清洁卫生电器具技术研发,,2,89,0.834753005,36,节能清洁卫生电器,3602010406
节能设备清洁剂,,1,89,0.834654762,36,节能清洁卫生电器,3602010406
清洁环保节能产品,,2,89,0.834470851,36,节能清洁卫生电器,3602010406
环保节能清洁剂,,1,89,0.834018992,36,节能清洁卫生电器,3602010406
节水洁具,,8,89,0.833663749,36,节能清洁卫生电器,3602010406
电机节能控制器,,2,90,0.96694818,36,节能型电机控制器,3602010501
电动机节能控制器,,1,90,0.96164551,36,节能型电机控制器,3602010501
节能电机及控制器,,2,90,0.958651562,36,节能型电机控制器,3602010501
节能电动机控制器,,1,90,0.956488717,36,节能型电机控制器,3602010501
节能电机控制科技,,5,90,0.940925436,36,节能型电机控制器,3602010501
节能型电机,,2,90,0.932214646,36,节能型电机控制器,3602010501
新能源节能电机及控制系统,,1,90,0.93116809,36,节能型电机控制器,3602010501
